Date,USD,Date.1,EUR,Date.2,GBP
01/07/2013 23:58:00,6.4274,01/07/2013 23:58:00,8.4359625,01/07/2013 23:58:00,10.36321839
01/08/2013 23:58:00,6.4621,01/08/2013 23:58:00,8.45307301,01/08/2013 23:58:00,10.37658169
01/09/2013 23:58:00,6.4929,01/09/2013 23:58:00,8.475442086,01/09/2013 23:58:00,10.39727555
01/10/2013 23:58:00,6.5208,01/10/2013 23:58:00,8.655449088,01/10/2013 23:58:00,10.53956904
01/11/2013 23:58:00,6.3856,01/11/2013 23:58:00,8.51966752,01/11/2013 23:58:00,10.29741856
01/12/2013 23:58:00,6.5215,01/12/2013 23:58:00,8.699681,01/12/2013 23:58:00,10.5191795
01/13/2013 23:58:00,6.5137,01/13/2013 23:58:00,8.701195871,01/13/2013 23:58:00,10.50203851
01/14/2013 23:58:00,6.5462,01/14/2013 23:58:00,8.75488788,01/14/2013 23:58:00,10.52288557
01/15/2013 23:58:00,6.5628,01/15/2013 23:58:00,8.73246168,01/15/2013 23:58:00,10.54576332
01/16/2013 23:58:00,6.5631,01/16/2013 23:58:00,8.7223599,01/16/2013 23:58:00,10.49899107
01/17/2013 23:58:00,6.5855,01/17/2013 23:58:00,8.8074477,01/17/2013 23:58:00,10.52257532
01/18/2013 23:58:00,6.5843,01/18/2013 23:58:00,8.76502016,01/18/2013 23:58:00,10.44335823
01/19/2013 23:58:00,6.5069,01/19/2013 23:58:00,8.66328666,01/19/2013 23:58:00,10.32189547
01/20/2013 23:58:00,6.5076,01/20/2013 23:58:00,8.6648694,01/20/2013 23:58:00,10.31740934
01/21/2013 23:58:00,6.604,01/21/2013 23:58:00,8.79144292,01/21/2013 23:58:00,10.4580944
01/22/2013 23:58:00,6.6159,01/22/2013 23:58:00,8.81039403,01/22/2013 23:58:00,10.47693924
01/23/2013 23:58:00,6.6171,01/23/2013 23:58:00,8.80537497,01/23/2013 23:58:00,10.47420759
01/24/2013 23:58:00,6.6173,01/24/2013 23:58:00,8.847925657,01/24/2013 23:58:00,10.44408459
01/25/2013 23:58:00,6.6155,01/25/2013 23:58:00,8.90380145,01/25/2013 23:58:00,10.4538131
01/26/2013 23:58:00,6.5092,01/26/2013 23:58:00,8.7613832,01/26/2013 23:58:00,10.28518692
01/27/2013 23:58:00,6.5076,01/27/2013 23:58:00,8.76183264,01/27/2013 23:58:00,10.26638976
01/28/2013 23:58:00,6.6386,01/28/2013 23:58:00,8.926327946,01/28/2013 23:58:00,10.4192827
01/29/2013 23:58:00,6.6652,01/29/2013 23:58:00,8.990421672,01/29/2013 23:58:00,10.49575709
01/30/2013 23:58:00,6.6684,01/30/2013 23:58:00,9.04835196,01/30/2013 23:58:00,10.53340464
01/31/2013 23:58:00,6.698,01/31/2013 23:58:00,9.1173176,01/31/2013 23:58:00,10.6270468
02/01/2013 23:58:00,6.7006,02/01/2013 23:58:00,9.14095852,02/01/2013 23:58:00,10.51592164
02/02/2013 23:58:00,6.7006,02/02/2013 23:58:00,9.14095852,02/02/2013 23:58:00,10.51592164
02/03/2013 23:58:00,6.5996,02/03/2013 23:58:00,9.00713408,02/03/2013 23:58:00,10.36269192
02/04/2013 23:58:00,6.6922,02/04/2013 23:58:00,9.040961434,02/04/2013 23:58:00,10.5435611
02/05/2013 23:58:00,6.6819,02/05/2013 23:58:00,9.07335201,02/05/2013 23:58:00,10.46519178
02/06/2013 23:58:00,6.6821,02/06/2013 23:58:00,9.0341992,02/06/2013 23:58:00,10.4641686
02/07/2013 23:58:00,6.696,02/07/2013 23:58:00,8.96681448,02/07/2013 23:58:00,10.52021952
02/08/2013 23:58:00,6.696,02/08/2013 23:58:00,8.9471952,02/08/2013 23:58:00,10.57968
02/09/2013 23:58:00,6.6252,02/09/2013 23:58:00,8.85259224,02/09/2013 23:58:00,10.467816
02/10/2013 23:58:00,6.6244,02/10/2013 23:58:00,8.85483548,02/10/2013 23:58:00,10.46588956
02/11/2013 23:58:00,6.6961,02/11/2013 23:58:00,8.976657738,02/11/2013 23:58:00,10.4793965
02/12/2013 23:58:00,6.6981,02/12/2013 23:58:00,9.01028412,02/12/2013 23:58:00,10.49994156
02/13/2013 23:58:00,6.7118,02/13/2013 23:58:00,9.023142566,02/13/2013 23:58:00,10.42409658
02/14/2013 23:58:00,6.7131,02/14/2013 23:58:00,8.96265981,02/14/2013 23:58:00,10.39865903
02/15/2013 23:58:00,6.7076,02/15/2013 23:58:00,8.96537816,02/15/2013 23:58:00,10.40482912
02/16/2013 23:58:00,6.6012,02/16/2013 23:58:00,8.82118356,02/16/2013 23:58:00,10.24044156
02/17/2013 23:58:00,6.6136,02/17/2013 23:58:00,8.82320376,02/17/2013 23:58:00,10.23653008
02/18/2013 23:58:00,6.7121,02/18/2013 23:58:00,8.96333834,02/18/2013 23:58:00,10.38965959
02/19/2013 23:58:00,6.7122,02/19/2013 23:58:00,8.98830702,02/19/2013 23:58:00,10.35289728
02/20/2013 23:58:00,6.7149,02/20/2013 23:58:00,8.91402975,02/20/2013 23:58:00,10.22410674
02/21/2013 23:58:00,6.7132,02/21/2013 23:58:00,8.854442272,02/21/2013 23:58:00,10.24340335
02/22/2013 23:58:00,6.7109,02/22/2013 23:58:00,8.85234819,02/22/2013 23:58:00,10.1737244
02/23/2013 23:58:00,6.6092,02/23/2013 23:58:00,8.71885664,02/23/2013 23:58:00,10.02152996
02/24/2013 23:58:00,6.6061,02/24/2013 23:58:00,8.717871987,02/24/2013 23:58:00,9.975211
02/25/2013 23:58:00,6.7225,02/25/2013 23:58:00,8.77891275,02/25/2013 23:58:00,10.19131
02/26/2013 23:58:00,6.7175,02/26/2013 23:58:00,8.775943525,02/26/2013 23:58:00,10.16156225
02/27/2013 23:58:00,6.7159,02/27/2013 23:58:00,8.83208009,02/27/2013 23:58:00,10.18331917
02/28/2013 23:58:00,6.7256,02/28/2013 23:58:00,8.782153968,02/28/2013 23:58:00,10.19668216
03/01/2013 23:58:00,6.7204,03/01/2013 23:58:00,8.74794468,03/01/2013 23:58:00,10.10546548
03/02/2013 23:58:00,6.7204,03/02/2013 23:58:00,8.74861672,03/02/2013 23:58:00,10.10479344
03/03/2013 23:58:00,6.7208,03/03/2013 23:58:00,8.74779328,03/03/2013 23:58:00,10.10405072
03/04/2013 23:58:00,6.7237,03/04/2013 23:58:00,8.76501532,03/04/2013 23:58:00,10.17430284
03/05/2013 23:58:00,6.7257,03/05/2013 23:58:00,8.77502079,03/05/2013 23:58:00,10.17800181
03/06/2013 23:58:00,6.7327,03/06/2013 23:58:00,8.73702479,03/06/2013 23:58:00,10.09433711
03/07/2013 23:58:00,6.7336,03/07/2013 23:58:00,8.82842296,03/07/2013 23:58:00,10.11656064
03/08/2013 23:58:00,6.695,03/08/2013 23:58:00,8.706178,03/08/2013 23:58:00,9.9909485
03/09/2013 23:58:00,6.7328,03/09/2013 23:58:00,8.75735296,03/09/2013 23:58:00,10.04668416
03/10/2013 23:58:00,6.7411,03/10/2013 23:58:00,8.75534068,03/10/2013 23:58:00,10.04895777
03/11/2013 23:58:00,6.7429,03/11/2013 23:58:00,8.78465012,03/11/2013 23:58:00,10.04847186
03/12/2013 23:58:00,6.7413,03/12/2013 23:58:00,8.78256564,03/12/2013 23:58:00,10.04588526
03/13/2013 23:58:00,6.7536,03/13/2013 23:58:00,8.751517488,03/13/2013 23:58:00,10.07859988
03/14/2013 23:58:00,6.7617,03/14/2013 23:58:00,8.79900021,03/14/2013 23:58:00,10.20198534
03/15/2013 23:58:00,6.762,03/15/2013 23:58:00,8.8406388,03/15/2013 23:58:00,10.2187344
03/16/2013 23:58:00,6.6569,03/16/2013 23:58:00,8.70522813,03/16/2013 23:58:00,10.0585759
03/17/2013 23:58:00,6.7474,03/17/2013 23:58:00,8.706575064,03/17/2013 23:58:00,10.19781793
03/18/2013 23:58:00,6.7674,03/18/2013 23:58:00,8.759587212,03/18/2013 23:58:00,10.21471356
03/19/2013 23:58:00,6.7683,03/19/2013 23:58:00,8.70538746,03/19/2013 23:58:00,10.21539519
03/20/2013 23:58:00,6.7707,03/20/2013 23:58:00,8.75925459,03/20/2013 23:58:00,10.21766337
03/21/2013 23:58:00,6.7782,03/21/2013 23:58:00,8.74658928,03/21/2013 23:58:00,10.2893076
03/22/2013 23:58:00,6.7775,03/22/2013 23:58:00,8.80329475,03/22/2013 23:58:00,10.320777
03/23/2013 23:58:00,6.6614,03/23/2013 23:58:00,8.65249246,03/23/2013 23:58:00,10.14397992
03/24/2013 23:58:00,6.6404,03/24/2013 23:58:00,8.65044908,03/24/2013 23:58:00,10.12661
03/25/2013 23:58:00,6.7783,03/25/2013 23:58:00,8.71418248,03/25/2013 23:58:00,10.28674808
03/26/2013 23:58:00,6.781,03/26/2013 23:58:00,8.7196879,03/26/2013 23:58:00,10.279996
03/27/2013 23:58:00,6.7816,03/27/2013 23:58:00,8.665053768,03/27/2013 23:58:00,10.25954356
03/28/2013 23:58:00,6.7808,03/28/2013 23:58:00,8.69196848,03/28/2013 23:58:00,10.3034256
03/29/2013 23:58:00,6.7795,03/29/2013 23:58:00,8.691319,03/29/2013 23:58:00,10.2994164
03/30/2013 23:58:00,6.6792,03/30/2013 23:58:00,8.5627344,03/30/2013 23:58:00,10.14704064
03/31/2013 23:58:00,6.6883,03/31/2013 23:58:00,8.56503698,03/31/2013 23:58:00,10.16220302
04/01/2013 23:58:00,6.6668,04/01/2013 23:58:00,8.5635046,04/01/2013 23:58:00,10.150203
04/02/2013 23:58:00,6.7888,04/02/2013 23:58:00,8.70595712,04/02/2013 23:58:00,10.25312464
04/03/2013 23:58:00,6.7981,04/03/2013 23:58:00,8.73012002,04/03/2013 23:58:00,10.2855253
04/04/2013 23:58:00,6.8216,04/04/2013 23:58:00,8.81828232,04/04/2013 23:58:00,10.39066112
04/05/2013 23:58:00,6.7209,04/05/2013 23:58:00,8.68407489,04/05/2013 23:58:00,10.22988189
04/06/2013 23:58:00,6.7209,04/06/2013 23:58:00,8.68407489,04/06/2013 23:58:00,10.22988189
04/07/2013 23:58:00,6.82,04/07/2013 23:58:00,8.868046,04/07/2013 23:58:00,10.463244
04/08/2013 23:58:00,6.828,04/08/2013 23:58:00,8.8852764,04/08/2013 23:58:00,10.416114
04/09/2013 23:58:00,6.8284,04/09/2013 23:58:00,8.93223004,04/09/2013 23:58:00,10.45919684
04/10/2013 23:58:00,6.8409,04/10/2013 23:58:00,8.938183122,04/10/2013 23:58:00,10.48155857
04/11/2013 23:58:00,6.8518,04/11/2013 23:58:00,8.98202462,04/11/2013 23:58:00,10.5414943
04/12/2013 23:58:00,6.8533,04/12/2013 23:58:00,8.9846763,04/12/2013 23:58:00,10.51433286
04/13/2013 23:58:00,6.7318,04/13/2013 23:58:00,8.8253898,04/13/2013 23:58:00,10.32860074
04/14/2013 23:58:00,6.8565,04/14/2013 23:58:00,8.98516899,04/14/2013 23:58:00,10.52129925
04/15/2013 23:58:00,6.8664,04/15/2013 23:58:00,8.96202528,04/15/2013 23:58:00,10.49975556
04/16/2013 23:58:00,6.8713,04/16/2013 23:58:00,9.05225062,04/16/2013 23:58:00,10.5543168
04/17/2013 23:58:00,6.8775,04/17/2013 23:58:00,8.96069475,04/17/2013 23:58:00,10.47924675
04/18/2013 23:58:00,6.8192,04/18/2013 23:58:00,8.9024656,04/18/2013 23:58:00,10.42451104
04/19/2013 23:58:00,6.8861,04/19/2013 23:58:00,8.9863605,04/19/2013 23:58:00,10.48615308
04/20/2013 23:58:00,6.8861,04/20/2013 23:58:00,8.98773772,04/20/2013 23:58:00,10.4875303
04/21/2013 23:58:00,6.8018,04/21/2013 23:58:00,8.885939538,04/21/2013 23:58:00,10.35778104
04/22/2013 23:58:00,6.8966,04/22/2013 23:58:00,9.00833892,04/22/2013 23:58:00,10.54559106
04/23/2013 23:58:00,6.8984,04/23/2013 23:58:00,8.96792,04/23/2013 23:58:00,10.5097124
04/24/2013 23:58:00,6.9057,04/24/2013 23:58:00,8.98638741,04/24/2013 23:58:00,10.54431333
04/25/2013 23:58:00,6.9073,04/25/2013 23:58:00,8.98501584,04/25/2013 23:58:00,10.66141755
04/26/2013 23:58:00,6.9046,04/26/2013 23:58:00,8.99600334,04/26/2013 23:58:00,10.68693988
04/27/2013 23:58:00,6.7958,04/27/2013 23:58:00,8.85424782,04/27/2013 23:58:00,10.51853924
04/28/2013 23:58:00,6.7885,04/28/2013 23:58:00,8.854987285,04/28/2013 23:58:00,10.50927685
04/29/2013 23:58:00,6.9151,04/29/2013 23:58:00,9.05670647,04/29/2013 23:58:00,10.71287292
04/30/2013 23:58:00,6.9148,04/30/2013 23:58:00,9.10402568,04/30/2013 23:58:00,10.73882269
05/01/2013 23:58:00,6.9148,05/01/2013 23:58:00,9.111355368,05/01/2013 23:58:00,10.76592871
05/02/2013 23:58:00,6.9244,05/02/2013 23:58:00,9.045551452,05/02/2013 23:58:00,10.7564322
05/03/2013 23:58:00,6.9216,05/03/2013 23:58:00,9.07837056,05/03/2013 23:58:00,10.77831552
05/04/2013 23:58:00,6.8279,05/04/2013 23:58:00,8.95547364,05/04/2013 23:58:00,10.63240588
05/05/2013 23:58:00,6.8298,05/05/2013 23:58:00,8.956053336,05/05/2013 23:58:00,10.62942263
05/06/2013 23:58:00,6.9219,05/06/2013 23:58:00,9.049069089,05/06/2013 23:58:00,10.75247946
05/07/2013 23:58:00,6.9239,05/07/2013 23:58:00,9.051960665,05/07/2013 23:58:00,10.71771252
05/08/2013 23:58:00,6.8187,05/08/2013 23:58:00,8.97272733,05/08/2013 23:58:00,10.5962598
05/09/2013 23:58:00,6.9374,05/09/2013 23:58:00,9.04394151,05/09/2013 23:58:00,10.71779738
05/10/2013 23:58:00,6.9375,05/10/2013 23:58:00,9.0118125,05/10/2013 23:58:00,10.66501875
05/11/2013 23:58:00,6.8421,05/11/2013 23:58:00,8.88925632,05/11/2013 23:58:00,10.51151823
05/12/2013 23:58:00,6.8556,05/12/2013 23:58:00,8.88965652,05/12/2013 23:58:00,10.5267738
05/13/2013 23:58:00,6.9447,05/13/2013 23:58:00,9.01283166,05/13/2013 23:58:00,10.62400206
05/14/2013 23:58:00,6.9445,05/14/2013 23:58:00,8.9806274,05/14/2013 23:58:00,10.56744565
05/15/2013 23:58:00,6.951,05/15/2013 23:58:00,8.9494125,05/15/2013 23:58:00,10.5822024
05/16/2013 23:58:00,6.9564,05/16/2013 23:58:00,8.964503988,05/16/2013 23:58:00,10.62708358
05/17/2013 23:58:00,6.953,05/17/2013 23:58:00,8.92396691,05/17/2013 23:58:00,10.5470057
05/18/2013 23:58:00,6.87,05/18/2013 23:58:00,8.819706,05/18/2013 23:58:00,10.421103
05/19/2013 23:58:00,6.8708,05/19/2013 23:58:00,8.82073304,05/19/2013 23:58:00,10.42918732
05/20/2013 23:58:00,6.9677,05/20/2013 23:58:00,8.98484915,05/20/2013 23:58:00,10.63828436
05/21/2013 23:58:00,6.9603,05/21/2013 23:58:00,8.99131554,05/21/2013 23:58:00,10.54903068
05/22/2013 23:58:00,6.9669,05/22/2013 23:58:00,8.950515768,05/22/2013 23:58:00,10.47891429
05/23/2013 23:58:00,6.9628,05/23/2013 23:58:00,9.00359668,05/23/2013 23:58:00,10.51661312
05/24/2013 23:58:00,6.9626,05/24/2013 23:58:00,9.00333806,05/24/2013 23:58:00,10.5309325
05/25/2013 23:58:00,6.8803,05/25/2013 23:58:00,8.89691593,05/25/2013 23:58:00,10.40645375
05/26/2013 23:58:00,6.8755,05/26/2013 23:58:00,8.896897,05/26/2013 23:58:00,10.40194395
05/27/2013 23:58:00,6.9638,05/27/2013 23:58:00,9.004471952,05/27/2013 23:58:00,10.51944664
05/28/2013 23:58:00,6.9597,05/28/2013 23:58:00,8.946067977,05/28/2013 23:58:00,10.46182104
05/29/2013 23:58:00,6.9626,05/29/2013 23:58:00,9.0096044,05/29/2013 23:58:00,10.52884372
05/30/2013 23:58:00,6.9645,05/30/2013 23:58:00,9.08658315,05/30/2013 23:58:00,10.60902285
05/31/2013 23:58:00,6.9652,05/31/2013 23:58:00,9.05336696,05/31/2013 23:58:00,10.58571096
06/01/2013 23:58:00,6.9652,06/01/2013 23:58:00,9.0512774,06/01/2013 23:58:00,10.5801388
06/02/2013 23:58:00,6.8691,06/02/2013 23:58:00,8.9229609,06/02/2013 23:58:00,10.43711661
06/03/2013 23:58:00,6.9644,06/03/2013 23:58:00,9.1024708,06/03/2013 23:58:00,10.66758041
06/04/2013 23:58:00,6.9661,06/04/2013 23:58:00,9.11096219,06/04/2013 23:58:00,10.66468113
06/05/2013 23:58:00,6.9673,06/05/2013 23:58:00,9.12089243,06/05/2013 23:58:00,10.73242892
06/06/2013 23:58:00,6.9692,06/06/2013 23:58:00,9.229729712,06/06/2013 23:58:00,10.8684674
06/07/2013 23:58:00,6.9723,06/07/2013 23:58:00,9.21877506,06/07/2013 23:58:00,10.84562181
06/08/2013 23:58:00,6.8893,06/08/2013 23:58:00,9.10903246,06/08/2013 23:58:00,10.71768401
06/09/2013 23:58:00,6.8973,06/09/2013 23:58:00,9.10857438,06/09/2013 23:58:00,10.70950668
06/10/2013 23:58:00,6.9718,06/10/2013 23:58:00,9.24181808,06/10/2013 23:58:00,10.8550926
06/11/2013 23:58:00,6.9719,06/11/2013 23:58:00,9.281272156,06/11/2013 23:58:00,10.90537626
06/12/2013 23:58:00,6.9703,06/12/2013 23:58:00,9.29698614,06/12/2013 23:58:00,10.92915158
06/13/2013 23:58:00,6.9747,06/13/2013 23:58:00,9.322453767,06/13/2013 23:58:00,10.95781167
06/14/2013 23:58:00,6.9765,06/14/2013 23:58:00,9.30734865,06/14/2013 23:58:00,10.95659325
06/15/2013 23:58:00,6.8657,06/15/2013 23:58:00,9.16296322,06/15/2013 23:58:00,10.78258185
06/16/2013 23:58:00,6.865,06/16/2013 23:58:00,9.1627155,06/16/2013 23:58:00,10.79178
06/17/2013 23:58:00,6.978,06/17/2013 23:58:00,9.322608,06/17/2013 23:58:00,10.965927
06/18/2013 23:58:00,6.9804,06/18/2013 23:58:00,9.3450105,06/18/2013 23:58:00,10.91315736
06/19/2013 23:58:00,6.9828,06/19/2013 23:58:00,9.27874464,06/19/2013 23:58:00,10.80727956
06/20/2013 23:58:00,6.984,06/20/2013 23:58:00,9.23794632,06/20/2013 23:58:00,10.8307872
06/21/2013 23:58:00,6.9377,06/21/2013 23:58:00,9.10364994,06/21/2013 23:58:00,10.69453392
06/22/2013 23:58:00,6.9862,06/22/2013 23:58:00,9.16729164,06/22/2013 23:58:00,10.77062454
06/23/2013 23:58:00,6.9948,06/23/2013 23:58:00,9.1666854,06/23/2013 23:58:00,10.76408787
06/24/2013 23:58:00,6.9889,06/24/2013 23:58:00,9.176495589,06/24/2013 23:58:00,10.79295827
06/25/2013 23:58:00,6.9907,06/25/2013 23:58:00,9.14243746,06/25/2013 23:58:00,10.77476591
06/26/2013 23:58:00,6.9921,06/26/2013 23:58:00,9.10021815,06/26/2013 23:58:00,10.71399483
06/27/2013 23:58:00,7.0012,06/27/2013 23:58:00,9.12536408,06/27/2013 23:58:00,10.68166082
06/28/2013 23:58:00,7.004,06/28/2013 23:58:00,9.1101028,06/28/2013 23:58:00,10.65329412
06/29/2013 23:58:00,6.935,06/29/2013 23:58:00,9.0217415,06/29/2013 23:58:00,10.5488285
06/30/2013 23:58:00,6.9344,06/30/2013 23:58:00,9.0216544,06/30/2013 23:58:00,10.54167488
07/01/2013 23:58:00,7.0,07/01/2013 23:58:00,9.14452,07/01/2013 23:58:00,10.6484
07/02/2013 23:58:00,7.0025,07/02/2013 23:58:00,9.086444,07/02/2013 23:58:00,10.60948775
07/03/2013 23:58:00,7.0072,07/03/2013 23:58:00,9.115946768,07/03/2013 23:58:00,10.70069512
07/04/2013 23:58:00,7.0088,07/04/2013 23:58:00,9.047519744,07/04/2013 23:58:00,10.55315016
07/05/2013 23:58:00,7.0107,07/05/2013 23:58:00,8.99613024,07/05/2013 23:58:00,10.43823123
07/06/2013 23:58:00,6.9386,07/06/2013 23:58:00,8.90361152,07/06/2013 23:58:00,10.33088154
07/07/2013 23:58:00,7.011,07/07/2013 23:58:00,8.9937108,07/07/2013 23:58:00,10.4288625
07/08/2013 23:58:00,7.0,07/08/2013 23:58:00,9.009,07/08/2013 23:58:00,10.465
07/09/2013 23:58:00,7.003,07/09/2013 23:58:00,8.9484334,07/09/2013 23:58:00,10.40540755
07/10/2013 23:58:00,6.9884,07/10/2013 23:58:00,9.18834832,07/10/2013 23:58:00,10.59720976
07/11/2013 23:58:00,6.9795,07/11/2013 23:58:00,9.139306275,07/11/2013 23:58:00,10.59139125
07/12/2013 23:58:00,6.9803,07/12/2013 23:58:00,9.121018404,07/12/2013 23:58:00,10.54653527
07/13/2013 23:58:00,6.9809,07/13/2013 23:58:00,9.12124394,07/13/2013 23:58:00,10.54744181
07/14/2013 23:58:00,6.8746,07/14/2013 23:58:00,8.977746378,07/14/2013 23:58:00,10.380646
07/15/2013 23:58:00,6.9847,07/15/2013 23:58:00,9.122507129,07/15/2013 23:58:00,10.54410312
07/16/2013 23:58:00,6.984,07/16/2013 23:58:00,9.1850076,07/16/2013 23:58:00,10.5751728
07/17/2013 23:58:00,6.9837,07/17/2013 23:58:00,9.15912255,07/17/2013 23:58:00,10.61878568
07/18/2013 23:58:00,6.9832,07/18/2013 23:58:00,9.154207048,07/18/2013 23:58:00,10.6284304
07/19/2013 23:58:00,6.9841,07/19/2013 23:58:00,9.175780421,07/19/2013 23:58:00,10.66332388
07/20/2013 23:58:00,6.8706,07/20/2013 23:58:00,9.03071664,07/20/2013 23:58:00,10.49003208
07/21/2013 23:58:00,6.8702,07/21/2013 23:58:00,9.030465688,07/21/2013 23:58:00,10.48729159
07/22/2013 23:58:00,6.985,07/22/2013 23:58:00,9.20839535,07/22/2013 23:58:00,10.727563
07/23/2013 23:58:00,6.9816,07/23/2013 23:58:00,9.23107152,07/23/2013 23:58:00,10.7320457
07/24/2013 23:58:00,6.9822,07/24/2013 23:58:00,9.21231468,07/24/2013 23:58:00,10.6932393
07/25/2013 23:58:00,6.9819,07/25/2013 23:58:00,9.27335958,07/25/2013 23:58:00,10.74654048
07/26/2013 23:58:00,6.9804,07/26/2013 23:58:00,9.26857512,07/26/2013 23:58:00,10.73725128
07/27/2013 23:58:00,6.8836,07/27/2013 23:58:00,9.14004408,07/27/2013 23:58:00,10.58835352
07/28/2013 23:58:00,6.8804,07/28/2013 23:58:00,9.1406114,07/28/2013 23:58:00,10.58989885
07/29/2013 23:58:00,6.9839,07/29/2013 23:58:00,9.25995301,07/29/2013 23:58:00,10.71120743
07/30/2013 23:58:00,6.9836,07/30/2013 23:58:00,9.260393272,07/30/2013 23:58:00,10.63881624
07/31/2013 23:58:00,6.9843,07/31/2013 23:58:00,9.284160147,07/31/2013 23:58:00,10.60077054
08/01/2013 23:58:00,6.9714,08/01/2013 23:58:00,9.20991654,08/01/2013 23:58:00,10.53796824
08/02/2013 23:58:00,6.8369,08/02/2013 23:58:00,9.077899082,08/02/2013 23:58:00,10.44931285
08/03/2013 23:58:00,6.9718,08/03/2013 23:58:00,9.25924758,08/03/2013 23:58:00,10.65709348
08/04/2013 23:58:00,6.9731,08/04/2013 23:58:00,9.25957949,08/04/2013 23:58:00,10.65810442
08/05/2013 23:58:00,6.9769,08/05/2013 23:58:00,9.24927633,08/05/2013 23:58:00,10.70563443
08/06/2013 23:58:00,6.976,08/06/2013 23:58:00,9.283312,08/06/2013 23:58:00,10.7053696
08/07/2013 23:58:00,6.9684,08/07/2013 23:58:00,9.29445192,08/07/2013 23:58:00,10.7940516
08/08/2013 23:58:00,6.9666,08/08/2013 23:58:00,9.321171468,08/08/2013 23:58:00,10.82324009
08/09/2013 23:58:00,6.966,08/09/2013 23:58:00,9.2940372,08/09/2013 23:58:00,10.79966844
08/10/2013 23:58:00,6.966,08/10/2013 23:58:00,9.2933406,08/10/2013 23:58:00,10.800783
08/11/2013 23:58:00,6.9702,08/11/2013 23:58:00,9.293785872,08/11/2013 23:58:00,10.80799212
08/12/2013 23:58:00,6.9684,08/12/2013 23:58:00,9.263581908,08/12/2013 23:58:00,10.76826852
08/13/2013 23:58:00,6.9696,08/13/2013 23:58:00,9.242316864,08/13/2013 23:58:00,10.7644078
08/14/2013 23:58:00,6.9698,08/14/2013 23:58:00,9.239306276,08/14/2013 23:58:00,10.8066749
08/15/2013 23:58:00,6.9721,08/15/2013 23:58:00,9.305313265,08/15/2013 23:58:00,10.90157556
08/16/2013 23:58:00,6.9717,08/16/2013 23:58:00,9.29048742,08/16/2013 23:58:00,10.89467559
08/17/2013 23:58:00,6.8798,08/17/2013 23:58:00,9.17008542,08/17/2013 23:58:00,10.75106346
08/18/2013 23:58:00,6.8816,08/18/2013 23:58:00,9.168906208,08/18/2013 23:58:00,10.7490592
08/19/2013 23:58:00,6.9687,08/19/2013 23:58:00,9.292343328,08/19/2013 23:58:00,10.90455207
08/20/2013 23:58:00,6.9685,08/20/2013 23:58:00,9.3503333,08/20/2013 23:58:00,10.91566745
08/21/2013 23:58:00,6.9686,08/21/2013 23:58:00,9.29889984,08/21/2013 23:58:00,10.88620754
08/22/2013 23:58:00,6.9665,08/22/2013 23:58:00,9.30794065,08/22/2013 23:58:00,10.86147015
08/23/2013 23:58:00,6.9671,08/23/2013 23:58:00,9.32267651,08/23/2013 23:58:00,10.84638128
08/24/2013 23:58:00,6.8609,08/24/2013 23:58:00,9.18057029,08/24/2013 23:58:00,10.68104912
08/25/2013 23:58:00,6.8609,08/25/2013 23:58:00,9.17919811,08/25/2013 23:58:00,10.68379348
08/26/2013 23:58:00,6.9669,08/26/2013 23:58:00,9.31544199,08/26/2013 23:58:00,10.85373351
08/27/2013 23:58:00,6.9568,08/27/2013 23:58:00,9.315224768,08/27/2013 23:58:00,10.81636307
08/28/2013 23:58:00,6.965,08/28/2013 23:58:00,9.29221545,08/28/2013 23:58:00,10.818038
08/29/2013 23:58:00,6.9656,08/29/2013 23:58:00,9.22036472,08/29/2013 23:58:00,10.7984214
08/30/2013 23:58:00,6.9639,08/30/2013 23:58:00,9.20766858,08/30/2013 23:58:00,10.79961612
08/31/2013 23:58:00,6.881,08/31/2013 23:58:00,9.0980582,08/31/2013 23:58:00,10.6710548
09/01/2013 23:58:00,6.8925,09/01/2013 23:58:00,9.09878925,09/01/2013 23:58:00,10.6930245
09/02/2013 23:58:00,6.9653,09/02/2013 23:58:00,9.1872307,09/02/2013 23:58:00,10.82616579
09/03/2013 23:58:00,6.9664,09/03/2013 23:58:00,9.17265888,09/03/2013 23:58:00,10.83930041
09/04/2013 23:58:00,6.886,09/04/2013 23:58:00,9.09199896,09/04/2013 23:58:00,10.7573092
09/05/2013 23:58:00,6.8868,09/05/2013 23:58:00,9.034241976,09/05/2013 23:58:00,10.73342214
09/06/2013 23:58:00,6.7533,09/06/2013 23:58:00,8.90017407,09/06/2013 23:58:00,10.55675856
09/07/2013 23:58:00,6.8869,09/07/2013 23:58:00,9.07624551,09/07/2013 23:58:00,10.76560208
09/08/2013 23:58:00,6.7575,09/08/2013 23:58:00,8.8974651,09/08/2013 23:58:00,10.560621
09/09/2013 23:58:00,6.8774,09/09/2013 23:58:00,9.114136802,09/09/2013 23:58:00,10.79270382
09/10/2013 23:58:00,6.8767,09/10/2013 23:58:00,9.121529948,09/10/2013 23:58:00,10.81601759
09/11/2013 23:58:00,6.8763,09/11/2013 23:58:00,9.15166767,09/11/2013 23:58:00,10.87624371
09/12/2013 23:58:00,6.876,09/12/2013 23:58:00,9.1423296,09/12/2013 23:58:00,10.8654552
09/13/2013 23:58:00,6.8773,09/13/2013 23:58:00,9.141857344,09/13/2013 23:58:00,10.91599442
